ID	Context
69	幽谷——响子！！！！
70	哇！！——我真的赢了吗？！
71	真是让人大跌眼镜！这次堪称命莲寺内战的摇滚比赛，最终的胜利者——
72	既不是豪放不羁的幽灵船长，也不是极具威严的毗沙门天代表——
73	竟是在一直在寺里、默默无名的扫地僧人！
74	这样的超级大逆袭，正是诠释了摇滚之魂！是极致！极限的下克上啊！
75	我、我只是想要享受比赛，从来没有下克上的想法……
76	哦！——我刚刚收到消息！在结束之前！我们命莲寺的住持——圣白莲大人，要做结赛陈词！
77	圣大人……！
78	住、住持要来吗？！……我……
79	大家好，在这个星光灿烂的夜晚，感谢大家来到我们命莲寺布置的摇滚擂台。
80	这次比赛的结果，其实我早有预料。
81	命莲寺的僧人，因为大家对自己的戒律、修行越来越不重视……所以经常被称作妖怪僧人。
82	但有一人，一直坚持做着微小的、不起眼的事。乃至那些被他人瞧不起的事，她也全都能认真地对待。
83	十年如一日地，进行着技艺和内心的修行。
84	她参赛之前十分犹豫，不知参赛后，要如何与同僚们相处。
85	我认为，她完全可以用自己来证明，修行才会迎来正果。
86	给怠慢者们一点小小的“颜色”看看，这正是我对她的寄望——
87	响子，你做得很好。现在的结果，对得起你认真修行的每一天。
88	望命莲寺众都以幽谷响子为榜样，不怠于修行，不怠于修心。
89	这就是我想说的——
90	原来当时所说的“让她们接受点教训吧”是这个意思啊……
91	嗯……应该是了。住持想的真远，完全是我无法揣摩的——
126	哎——等等——！！！？
92	嗯？怎么了？
93	你竟然能记得这么久远的事情！真是让我刮目相看啊！
94	啊，嘿嘿嘿……一直被人叫鸟脑袋，多多少少也有点长进了嘛。
95	而且关于响子的事情，我每一件都会记得哦。
96	快停下啦，被你说的鸡皮疙瘩都起来了。
97	????::两位都辛苦了。如老朽所料，干的非常出色。
98	这个声音？——
99	是猯藏小姐！
100	真是了不起呀，虽然老朽一开始就赌定你们会胜利，但过程中还是不免会捏把冷汗。
101	两位真是经历了一场漫长又惊险的战斗，才能站在这里。
102	在两位挣扎的时候，老朽也曾怀疑过自己的选择是否正确，是否将你们推下了痛苦的深渊。
103	但是现在这个结果，正是老朽所期望的，也是兽道居民为之自豪的。
104	老朽都感动得要为两位捏一把眼泪了。
105	太夸张啦！
106	从现在起，妖兽的精神力和凝聚力会前所未有地增强！
107	我的那些狸猫小子们，应该也会有一个不错的年景吧~
108	如果不是您不断地推着我们向前，也不会有现在的我们。
109	我们想向您表达一声感谢！
110	是呢！虽然一开始觉得你是个鬼鬼祟祟的老骗子！但你其实是个古道热肠的好人呐！
111	有好好听你的建议真是太好了！谢谢你！
112	哪里哪里，该说感谢的，其实是老朽这边才是。
113	请让老朽郑重的向二位表达一下谢意吧。
114	二位信任了老朽，还实现了老朽的梦想，谢谢你们。
115	不客气！
116	嘿嘿！我也玩得很开心！
117	哎呀呀——真是大快人心啊。就连老朽也久违地想试试看料理店的味道了啊。
118	就是说，您竟然都没有来店里吃过饭！
119	实在惭愧……那么，老朽偶然到店里打扰的时候，就请二位多多关照呐。
120	没问题！我们会拿出最好的料理招待您的！
121	欢迎光临夜雀食堂！！！！
122	???::就这样，一年一度的博丽大祭，以兽道的胜利为结局落下了帷幕。
123	???::这一天之后，兽道的妖怪们，有了足足一年扬眉吐气的时间。
124	???::米斯蒂娅和响子，也重新回到了日常……
125	???::而这一天之后，博丽神社来了一位特殊的访客……
127	???::而这一天之后，博丽神社出现了一件特殊的东西……
